time,date_jst,path,method,status_code,user_agent,request_id,user_id
2022-11-27T11:45:21Z,2022-11-27,/,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",662bc1d2-5e35-4d4a-9a43-cf6be1c13c34,200001
2022-11-10T01:42:07Z,2022-11-10,/items,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",eba9ac1a-9da3-450c-b78d-7b762d7d9d7d,200001
2022-11-22T15:02:40Z,2022-11-23,/ranking,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",6447c499-440b-4d6c-a24c-200f812ebe2d,200001
2022-11-13T00:50:09Z,2022-11-13,/signup,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",95569311-5de9-47c1-ac88-c1133aeabbf2,200001
2022-11-13T00:52:55Z,2022-11-13,/signup,POST,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",21efd5ee-670e-4890-9926-1f9096c47605,200001
2022-11-13T01:31:37Z,2022-11-13,/signup/activate,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",ba352e8d-e533-48af-85d6-5f40f74fd8a2,200001
2022-11-13T01:31:52Z,2022-11-13,/signup/activate,POST,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",c4218fdd-2994-48bd-8ae0-dc3e7beb83f1,200001
2022-11-13T02:40:29Z,2022-11-13,/cart,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",ed27a3a1-5024-40fb-8a48-896dfbee5d65,200001
2022-11-13T02:40:46Z,2022-11-13,/checkout,POST,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",1f00bf28-ee1a-4f39-902e-4ccd0539a9c3,200001
2022-11-13T02:40:47Z,2022-11-13,/checkout/complete,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",afa63eb4-0630-4a00-af32-e1a935bb43cf,200001
2022-11-13T02:36:03Z,2022-11-13,/items/10005,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",0daf9556-c82c-4d99-96b7-a846c524395b,200001
2022-11-13T02:36:16Z,2022-11-13,/cart,POST,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",b643b800-8236-457b-8cc5-379ac492be83,200001
2022-11-13T02:37:06Z,2022-11-13,/items/10009,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",e483d7a6-8181-4846-81b5-2b56429cc180,200001
2022-11-13T02:37:21Z,2022-11-13,/cart,POST,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",2878df14-a17d-42a4-841b-95d6d7de0761,200001
2022-11-14T03:05:32Z,2022-11-14,/cart,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",29a47fe1-8066-434a-aec5-609e24d630a4,200001
2022-11-14T03:05:39Z,2022-11-14,/checkout,POST,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",dabff8ab-6866-4f14-84a9-de0ec986f120,200001
2022-11-14T03:05:40Z,2022-11-14,/checkout/complete,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",66cda847-0a60-4789-932e-d215c47c7bc4,200001
2022-11-14T02:59:48Z,2022-11-14,/items/10010,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",8be82b67-8f10-400b-8cf5-0f2367454dd8,200001
2022-11-14T03:00:06Z,2022-11-14,/cart,POST,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",cdff3213-d48e-4f35-a4cb-76ae400b2f2f,200001
